GEOMETRY_ID;Type d'établissement;LIBELLE;ADRESSE;ARR_LIBELLE;ARR_INSEE;geo_shape;geo_point_2d
1886;1800;CLAUZEL (12) MAT;12 rue CLAUZEL;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.338667951784843, 48.8791616789783]}";48.879161679, 2.33866795178
1888;1800;FRANC NOHAIN (9) MAT;9 rue FRANC-NOHAIN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3751822012752672, 48.82140113811524]}";48.8214011381, 2.37518220128
1891;1800;PORTE D'IVRY (53) MAT;53 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.369492732751636, 48.821185455368514]}";48.8211854554, 2.36949273275
1892;1800;BELLIARD (131) MAT;131 rue BELLIARD;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.3354071446981, 48.896321167643734]}";48.8963211676, 2.3354071447
1894;1800;OLIVIER DE SERRES (34) MAT;34 rue OLIVIER DE SERRES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.296526991206545, 48.83550790985842]}";48.8355079099, 2.29652699121
1905;3482;OCTAVE GREARD;28 RUE DU GENERAL FOY;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.3176935383779442, 48.878814830449805]}";48.8788148304, 2.31769353838
1907;3482;ELSA TRIOLET;9 rue YEO THOMAS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.362500443875058, 48.83141318110746]}";48.8314131811, 2.36250044388
1911;3482;PAUL GAUGUIN;35 rue MILTON;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.342345239651666, 48.87923074871218]}";48.8792307487, 2.34234523965
1912;3482;ROGNONI;24 RUE DU CARDINAL LEMOINE;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.353281840182742, 48.84827306020627]}";48.8482730602, 2.35328184018
1915;3482;AUGUSTE RODIN;19 rue CORVISART;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.347148574621564, 48.83256967143478]}";48.8325696714, 2.34714857462
1932;3482;PIERRE DE RONSARD;140 AVENUE DE WAGRAM;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.304093629982686, 48.885886098658624]}";48.8858860987, 2.30409362998
1944;3482;VICTOR DURUY;33 BOULEVARD DES INVALIDES;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.314847938354699, 48.85230001592834]}";48.8523000159, 2.31484793835
1953;3482;FRANCOIS COUPERIN;2 ALLEE DES JUSTES DE FRANCE;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.356278387572587, 48.85505968451524]}";48.8550596845, 2.35627838757
1963;3482;PIERRE JEAN DE BERANGER;5 rue BERANGER;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.364260383376388, 48.86501699305239]}";48.8650169931, 2.36426038338
1966;3482;LOUISE MICHEL;11 rue JEAN POULMARCH;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.3636082455728102, 48.87230905590758]}";48.8723090559, 2.36360824557
1969;3482;ST EXUPERY;89 boulevard ARAGO;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.335436904800127, 48.83434903847447]}";48.8343490385, 2.3354369048
1970;3482;ALPHONSE DAUDET;93 RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.325909406165002, 48.828012413000856]}";48.828012413, 2.32590940617
1972;3482;JULES VERNE;20 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.394178300893202, 48.83755051077334]}";48.8375505108, 2.39417830089
1973;3482;LEON GAMBETTA;149 avenue GAMBETTA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.402724143950125, 48.86999909657331]}";48.8699990966, 2.40272414395
1984;3482;STEPHANE MALLARME;29 RUE DE LA JONQUIERE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.324481598241725, 48.89348202138222]}";48.8934820214, 2.32448159824
1989;3482;HENRI MATISSE;3 rue VITRUVE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.401975118831026, 48.85645683154232]}";48.8564568315, 2.40197511883
1998;3482;MARIE CURIE;23 rue BOINOD;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.350735844607935, 48.89334019034318]}";48.8933401903, 2.35073584461
2013;1810;DUPLEIX (21) ELEM;21 rue DUPLEIX;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.297193883092943, 48.851482446921715]}";48.8514824469, 2.29719388309
2022;1810;LESSEPS (9) ELEM B;9 RUE DE LESSEPS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.400168773742517, 48.85871148587305]}";48.8587114859, 2.40016877374
2023;1810;MAURICE GENEVOIX (3) POLY;3 rue MAURICE GENEVOIX;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.36046532497399, 48.89445526934688]}";48.8944552693, 2.36046532497
2026;1810;CHOISY (103) ELEM;103 bis AVENUE DE CHOISY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.360656188485319, 48.82500093397659]}";48.825000934, 2.36065618849
2033;1810;GILBERT CESBRON (1) POLY;1 rue GILBERT CESBRON;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.31417145446729, 48.893403598074826]}";48.8934035981, 2.31417145447
2035;1810;TORCY (12) POLY;12 RUE DE TORCY;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.364041641256422, 48.891276414099664]}";48.8912764141, 2.36404164126
2037;1810;ST SEBASTIEN (24) ELEM;24 rue SAINT-SEBASTIEN;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.369445127051396, 48.86111734645433]}";48.8611173465, 2.36944512705
2052;1810;ROUELLE (25) ELEM;25 rue ROUELLE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.287397379010981, 48.850421621661916]}";48.8504216217, 2.28739737901
2057;1810;WURTZ (16) ELEM;16 rue WURTZ;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.344618527633846, 48.826931924176975]}";48.8269319242, 2.34461852763
2064;1810;CARDINAL LEMOINE (24) ELEM;24 RUE DU CARDINAL LEMOINE;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.353281840182742, 48.84827306020627]}";48.8482730602, 2.35328184018
2071;1810;EMILE BOLLAERT (53) POLY;53 rue EMILE BOLLAERT;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.899690715372145]}";48.8996907154, 2.37463519156
2087;1810;REUILLY (57) ELEM B;57 RUE DE REUILLY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.38858368255569, 48.84576439632678]}";48.8457643963, 2.38858368256
2096;1810;PIERRE FONCIN (8) ELEM A;8 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409709172173559, 48.87135912262494]}";48.8713591226, 2.40970917217
2102;1810;JOSEPH DE MAISTRE (29) ELEM;29 rue JOSEPH DE MAISTRE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.330726723927423, 48.89154833355772]}";48.8915483336, 2.33072672393
2107;1810;JEANNE D ARC (33) ELEM A;33 place JEANNE D'ARC;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.367434603585094, 48.829783704454066]}";48.8297837045, 2.36743460359
2108;1810;MARSOULAN (19) ELEM;19 rue MARSOULAN;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.403156684807071, 48.84639431711316]}";48.8463943171, 2.40315668481
2111;1810;EPINETTES (42) ELEM;42 RUE DES EPINETTES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.323889402230782, 48.89681677533776]}";48.8968167753, 2.32388940223
2117;1810;EMILE DUPLOYE (27) MAT;27 rue EMILE DUPLOYE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.355140424118024, 48.889900241162124]}";48.8899002412, 2.35514042412
2125;1810;KUSS (8) POLY;8 rue KUSS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.351305571867568, 48.82223098801243]}";48.822230988, 2.35130557187
2138;1810;COMPANS (106) ELEM A;106 rue COMPANS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.3897814184050192, 48.88038554926662]}";48.8803855493, 2.38978141841
2147;1810;VAUCANSON (6) POLY;6 rue VAUCANSON;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.3567881058524, 48.86711766437896]}";48.8671176644, 2.35678810585
2155;1810;TANGER (17) ELEM;17 RUE DE TANGER;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.368120343861574, 48.885634473657156]}";48.8856344737, 2.36812034386
2159;1810;TITON (14) ELEM;14 rue TITON;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.386524383374015, 48.851496619445946]}";48.8514966194, 2.38652438337
2161;1810;MARSEILLE (17) ELEM;17 RUE DE MARSEILLE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.363824660805191, 48.87175161425045]}";48.8717516143, 2.36382466081
2167;1810;HAMELIN (21) ELEM;21 rue DE l' AMIRAL HAMELIN;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.291949827420721, 48.86742213941989]}";48.8674221394, 2.29194982742
2168;1810;REPUBLIQUE (98) ELEM;98 AVENUE DE LA REPUBLIQUE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.38237362411241, 48.863630580122454]}";48.8636305801, 2.38237362411
2169;1810;HOSPITAL. ST GERVAIS (10) POLY;10 RUE DES HOSPITALIERES SAINT-GERVAIS;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.359141781919484, 48.85791478809167]}";48.8579147881, 2.35914178192
2171;1810;TOURELLES (9) POLY;9 RUE DES TOURELLES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.404086116114814, 48.874737294076]}";48.8747372941, 2.40408611611
2173;1810;VIGEE LEBRUN (11) ELEM B;11 rue VIGEE-LEBRUN;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.310576960575041, 48.839038413050595]}";48.8390384131, 2.31057696058
2174;1810;LAMORICIERE (8) ELEM B;8 avenue LAMORICIERE;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.412250241961962, 48.84473017183558]}";48.8447301718, 2.41225024196
2180;1810;SIMON BOLIVAR (119) ELEM A;119 avenue SIMON BOLIVAR;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.374187395442212, 48.87983801765462]}";48.8798380177, 2.37418739544
2182;1810;PORTE BRANCION (5) ELEM;5 AVENUE DE LA PORTE BRANCION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.302093888054012, 48.827450461643835]}";48.8274504616, 2.30209388805
2184;1810;ROBERT ESTIENNE (8) POLY;8 rue ROBERT ESTIENNE;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.305114779157058, 48.86861806950117]}";48.8686180695, 2.30511477916
2185;1810;JOSSEAUME (3-7) ELEM;3 passage JOSSEAUME;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.402765487265325, 48.854757593833995]}";48.8547575938, 2.40276548727
2190;1810;CHAMPIONNET (7) ELEM;7 rue CHAMPIONNET;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.352078967228564, 48.89512913938277]}";48.8951291394, 2.35207896723
2200;1810;TANGER (41) ELEM A;41 RUE DE TANGER;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.370236413333939, 48.8877681355254]}";48.8877681355, 2.37023641333
2201;1810;FROMENT (13) ELEM;13 rue FROMENT;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.372494080901199, 48.85741545977474]}";48.8574154598, 2.3724940809
2206;1810;ST OUEN (23) ELEM;23 AVENUE DE SAINT-OUEN;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.325928356055295, 48.889053646009955]}";48.889053646, 2.32592835606
2214;1810;FERDINAND FLOCON (5) ELEM;5 rue FERDINAND FLOCON;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.345879669945413, 48.89164799692987]}";48.8916479969, 2.34587966995
2222;1810;ALESIA (12) ELEM;12 RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.333987449143016, 48.8277006461759]}";48.8277006462, 2.33398744914
1639;1800;ROQUEPINE (16) MAT;16 rue ROQUEPINE;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.318497867655058, 48.87335072212504]}";48.8733507221, 2.31849786766
1649;1800;DECAMPS (4) POLY;4 rue DECAMPS;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.282533558624801, 48.86525180230907]}";48.8652518023, 2.28253355862
1653;1800;PERCHAMPS (38) MAT;38 RUE DES PERCHAMPS;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.268141584308689, 48.84923602770733]}";48.8492360277, 2.26814158431
1656;1800;ARMAND ROUSSEAU (13) MAT;13 avenue ARMAND ROUSSEAU;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.409153107069587, 48.83651227615474]}";48.8365122762, 2.40915310707
1657;1800;VERNEUIL (17) MAT;17 RUE DE VERNEUIL;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.330465119799634, 48.85754259751075]}";48.8575425975, 2.3304651198
1660;1800;BALARD (95) MAT;95 rue BALARD;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.278654952235176, 48.837787588810194]}";48.8377875888, 2.27865495224
1662;1800;SIMON BOLIVAR (65) MAT;65 avenue SIMON BOLIVAR;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.377706856790545, 48.876363701434954]}";48.8763637014, 2.37770685679
1664;1800;ROQUETTE (144) MAT;144 RUE DE LA ROQUETTE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.382302663463987, 48.85807480710944]}";48.8580748071, 2.38230266346
1667;1800;ROCHECHOUART (68) MAT;68 RUE DE ROCHECHOUART;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.3465943852770232, 48.88138666743511]}";48.8813866674, 2.34659438528
1668;1800;CARPEAUX (5-7) MAT;5 rue CARPEAUX;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.329806112041069, 48.890359614050475]}";48.8903596141, 2.32980611204
1669;1800;RICHARD LENOIR (13) MAT;13 boulevard RICHARD LENOIR;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.369997322991578, 48.856038818416295]}";48.8560388184, 2.36999732299
1688;1800;ALLERAY (42) MAT;42 RUE D' ALLERAY;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.303431339067519, 48.83670439148925]}";48.8367043915, 2.30343133907
1696;1800;MOUFFETARD (29) MAT;29 rue MOUFFETARD;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.3494204471467333, 48.843986623185714]}";48.8439866232, 2.34942044715
1705;1800;RUISSEAU (6) MAT;6 RUE DU RUISSEAU;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.339861547664252, 48.89171570998115]}";48.89171571, 2.33986154766
1707;1800;SAUSSURE (48) MAT;48 RUE DE SAUSSURE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.315250385133863, 48.88519314956667]}";48.8851931496, 2.31525038513
1717;1800;PAUL DUBOIS (6) MAT;6 rue PAUL DUBOIS;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.361363396889613, 48.86533399017723]}";48.8653339902, 2.36136339689
1720;1800;MOURAUD (9) MAT;9 rue MOURAUD;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.40749307314151, 48.85493163040803]}";48.8549316304, 2.40749307314
1730;1800;LAS CASES (27) POLY;27 rue LAS CASES;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.318591445993513, 48.858978425884516]}";48.8589784259, 2.31859144599
1732;1800;EMILE BOLLAERT (53) POLY;53 rue EMILE BOLLAERT;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.899690715372145]}";48.8996907154, 2.37463519156
1734;1800;TOURELLES (9) POLY;9 RUE DES TOURELLES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.404086116114814, 48.874737294076]}";48.8747372941, 2.40408611611
1739;1800;SARRETTE (34) MAT;34 rue SARRETTE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.328399466266383, 48.82600796169433]}";48.8260079617, 2.32839946627
1741;1800;PIVER (7) MAT;7 passage PIVER;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.374529271461418, 48.870391371761556]}";48.8703913718, 2.37452927146
1750;1800;BOY  ZELENSKI (5) MAT;5 rue BOY-ZELENSKI;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.367886623934216, 48.87683463816275]}";48.8768346382, 2.36788662393
1755;1800;FONTARABIE (12) MAT;12 RUE DE FONTARABIE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.400511640753265, 48.85752136603916]}";48.857521366, 2.40051164075
1756;1800;WURTZ (16) MAT;16 rue WURTZ;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.344618527633846, 48.826931924176975]}";48.8269319242, 2.34461852763
1760;1800;DURANTI (10 B) MAT;10 bis rue DURANTI;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.383913549272337, 48.86058542853265]}";48.8605854285, 2.38391354927
1762;1800;GODEFROY CAVAIGNAC (31) MAT;31 rue GODEFROY CAVAIGNAC;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.380704174561136, 48.85576092017018]}";48.8557609202, 2.38070417456
1769;1800;ST LUC (3) MAT;3 rue SAINT-LUC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.35417863638104, 48.88563541994895]}";48.8856354199, 2.35417863638
1775;1800;ST ANDRE DES ARTS (39) MAT;39 rue SAINT-ANDRE DES ARTS;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.341305617808255, 48.8532736773202]}";48.8532736773, 2.34130561781
1777;1800;ALLERAY (102) MAT;102 RUE D' ALLERAY;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.309558316918206, 48.83621201983647]}";48.8362120198, 2.30955831692
1787;1800;GERTY ARCHIMEDE (5) ELEM;5 rue BARON LE ROY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.387077271023936, 48.83558943160168]}";48.8355894316, 2.38707727102
1791;1800;PAUL VALERY (18) POLY;18 rue PAUL VALERY;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.290000668182471, 48.870342906403096]}";48.8703429064, 2.29000066818
1792;1800;NOYER DURAND (5) MAT;5 RUE DU NOYER-DURAND;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.399123320034219, 48.886731774936926]}";48.8867317749, 2.39912332003
1793;1800;MURAT (162) MAT;162 boulevard MURAT;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.265105062057403, 48.838953775940865]}";48.8389537759, 2.26510506206
1807;1800;PIERRE FONCIN (2) MAT;2 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409217975578161, 48.87134099150656]}";48.8713409915, 2.40921797558
1815;1800;BRILLAT SAVARIN (87) MAT;87 rue BRILLAT-SAVARIN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.342842021420946, 48.82440907866511]}";48.8244090787, 2.34284202142
1817;1800;BUFFON (15 B) MAT;15 bis rue BUFFON;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.361868239487043, 48.84254660979677]}";48.8425466098, 2.36186823949
1832;1800;KUSS (8) POLY;8 rue KUSS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.351305571867568, 48.82223098801243]}";48.822230988, 2.35130557187
1837;1800;LE VAU (10) POLY;10 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.41131171297101, 48.866597522088426]}";48.8665975221, 2.41131171297
1849;1800;LYONNAIS (22) MAT;22 RUE DES LYONNAIS;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.346472506267947, 48.838519060736765]}";48.8385190607, 2.34647250627
1853;1800;ARCHEREAU (26) MAT;26 rue ARCHEREAU;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.373449291616058, 48.890245416537326]}";48.8902454165, 2.37344929162
1857;1800;LESSEPS (9) MAT;9 RUE DE LESSEPS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.400168773742517, 48.85871148587305]}";48.8587114859, 2.40016877374
1871;1800;ALESIA (3B) MAT;3 bis RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.339883414313387, 48.82662419091404]}";48.8266241909, 2.33988341431
1874;1800;PAUL BAUDRY (10) POLY;10 rue PAUL BAUDRY;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.307404168247268, 48.87234526109757]}";48.8723452611, 2.30740416825
1893;1800;ST MERRI (11) POLY;11 rue SAINT-MERRI;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.352953080846307, 48.85930477107157]}";48.8593047711, 2.35295308085
1913;3482;BEAUMARCHAIS;124 rue AMELOT;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.366905964139272, 48.86423154834394]}";48.8642315483, 2.36690596414
1929;3482;LA GRANGE AUX BELLES;158 QUAI DE JEMMAPES;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.366634856538472, 48.87798502264913]}";48.8779850226, 2.36663485654
1930;3482;CESAR FRANCK;5 RUE DE LA JUSSIENNE;2ème Ardt;75102;"{""type"": ""Point"", ""coordinates"": [2.34420267849083, 48.86535584098958]}";48.865355841, 2.34420267849
1939;3482;EDOUARD PAILLERON;35 rue EDOUARD PAILLERON;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378959596270274, 48.88129319516137]}";48.8812931952, 2.37895959627
1941;3482;JACQUES PREVERT;18 rue SAINT-BENOIT;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.332845541399115, 48.854733876404374]}";48.8547338764, 2.3328455414
1946;3482;MOZART;7 rue JOMARD;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.379308212541665, 48.88957595454934]}";48.8895759545, 2.37930821254
1947;3482;PILATRE DE ROZIER;11 rue BOUVIER;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.387212272588584, 48.85196268114881]}";48.8519626811, 2.38721227259
1950;3482;PIERRE MENDES FRANCE;24 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.411159984896006, 48.868058331762]}";48.8680583318, 2.4111599849
1958;3482;HENRI IV;23 rue CLOVIS;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.347383671051442, 48.846358097361346]}";48.8463580974, 2.34738367105
1961;3482;VALMY;199 QUAI DE VALMY;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.368318406319591, 48.88162386887571]}";48.8816238689, 2.36831840632
