"","name"
"36190","Allée de la Haie Daniel"
"36191","Impasse Amelot"
"36192","Rue du Docteur Mailfaire"
"36193","Promenade d'Australie"
"36194","Venelle de l'Étang"
"36195","Gare Routière Garges - Sarcelles"
"36196","Square Jacques Demy"
"36197","Villa Diderot"
"36198","Impasse Augustine"
"36199","Place Sainte-Thérèse"
"36200","Villa des Arums"
"36201","Allée du Tas de Cailloux"
"36202","Avenue Jean Laugère"
"36203","Route Forestière des Creuses"
"36204","Rue Maurice Maeterlinck"
"36205","Sentier de la Folie"
"36206","Chemin des Poètes"
"36207","Chemin du Picuré"
"36208","Impasse des Camaldules"
"36209","Place Louis Lachenal"
"36210","Avenue Michel Luciani"
"36211","Cité Stalingrad"
"36212","Allée du Moulin de la Trinité"
"36213","Rue des Camaldules"
"36214","Sentier de la Rue de Pierrefitte"
"36215","Avenue Potier"
"36216","Cour du Cantal"
"36217","Allée Louis Pasteur"
"36218","Voie de Massy"
"36219","Square Maurice Payret Dortail"
"36220","Villa Franco Russe"
"36221","Place Paul Vaillant-Couturier"
"36222","Allée des Airs"
"36223","Allée d'Arco"
"36224","Allée des Prévots"
"36225","Rue des Sapeurs Pompiers de Paris"
"36226","Place Saint-Eutrope"
"36227","Ruelle Saint-Louis"
"36228","Sente des Heurts"
"36229","Allée Lucien Coupaye"
"36230","Place de la Berline"
"36231","Route du Bel Air"
"36232","Chemin des Ruettes"
"36233","Domaine des Arts"
"36234","Villa de l'Orée du Parc"
"36235","Square Jules César"
"36236","Place Julien Grimau"
"36237","Voie Express"
"36238","Rue Gabrielle d'Estrées"
"36239","Villa Montjardin"
"36240","Impasse Minard"
"36241","Allée des Martyrs Châteaubriant"
"36242","Rue de la Mégisserie"
"36243","Passage Commun AB/20"
"36244","Place Mélina Mercouri"
"36245","Rue François Laurent Gibon"
"36246","Impasse Claude Bonne"
"36247","Avenue Baratier"
"36248","Avenue du Lieutenant Meynier"
"36249","Sentier de la Châtaigneraie"
"36250","Chemin de la Grande Allée"
"36251","Avenue du Repos de Diane"
"36252","Chemin des Épigneaux"
"36253","Rue Claude Duhamel"
"36254","Chemin de Charlevannes"
"36255","Villa Lucien"
"36256","Place du 16 Août 1943"
"36257","Résidence Les Tilleuls"
"36258","Sentier de la Cressonnière"
"36259","Rue Hélène et François Missoffe"
"36260","Passage du Gantelet"
"36261","Impasse Ferri"
"36262","Place de Völklingen"
"36263","Allée Mendès France"
"36264","Place de l'Amitié entre les Peuples"
"36265","Chemin du Rouillon"
"36266","Ruelle des Jardins"
"36267","Sentier des Zamoiseaux"
"36268","Ponton"
"36269","Rue Henri Oreiller"
"36270","Rue Henri Thiriet"
"36271","Rue du Commandant Joyen Boulard"
"36272","Allée Jean de la Bruyère"
"36273","Allée Lapérouse"
"36274","Rue de la Goupilière"
"36275","Passage Chateaubriand"
"36276","Allée Savorgnan de Brazza"
"36277","Square Alvar Onésiphor Guesnon"
"36278","Place de Mareil"
"36279","Allée Giraud Teulon"
"36280","Square Fernand Piccot"
"36281","Place des Sables"
"36282","Allée des Enfants Heureux"
"36283","Impasse Michel"
"36284","Place Mouliérat"
"36285","Rue de L'Est"
"36286","Résidence du Tertre"
"36287","Sentier des Basses Fosses"
"36288","Place Robert Deny"
"36289","Rue Jack Eraste"
"36290","Rond-Point de la Division Leclerc"
"36291","Voie CB/20"
"36292","Rond-Point Repiquet"
"36293","Rond-Point de l'Abbé Grégoire"
"36294","Terrasse du Commandant Jacques Blasquez"
"36295","Terrasse Émilienne Moreau-Évrard"
"36296","Cour du 36 Quai des Orfèvres"
"36297","Passage BT/20"
"36298","Passage T/20"
"36299","Sentier des Tilleuls"
"36300","Allée Jacques Canetti"
"36301","Place des Charbonniers"
"36302","Rue de la Butte à Baudet"
"36303","Allée des Deux Puits"
"36304","Rue Joseph Bouyssel"
"36305","Impasse des Chaises"
"36306","Ruelle du Gouffé"
"36307","Impasse Eugène Chabrot"
"36308","Allée de la Falaise"
"36309","Quai des Martyrs de la Résistance"
"36310","Allée 3"
"36311","Square Roger Salengro"
"36312","Chemin des Brûlis"
"36313","Sentier de Vauvilliers"
"36314","Allée du Champ de Foire"
"36315","Chemin de la Calèche"
"36316","Ruelle Mancelle"
"36317","Allée de la Marjolaine"
"36318","Place Clovis Hugues"
"36319","Passage Chalon"
"36320","Cinéma Le Select"
"36321","Passage Grillot"
"36322","Route Forestière des Fonds"
"36323","Allée Charlie Parker"
"36324","Allée Alain Jehan"
"36325","Chemin du Tartaleau"
"36326","Chemin des Hauts Monts"
"36327","Chemin du Cul de Chaudron"
"36328","Rue du Bordelais"
"36329","Résidence Edmond Rostand"
"36330","Place du Four à Brique"
"36331","Rue des Boisseliers"
"36332","Sentier des Pontcelles"
"36333","Allée Aristide Maillol"
"36334","Allée Erik Satie"
"36335","Allée de la Fontaine Hortense"
"36336","Chemin des Pâtissiers"
"36337","Chemin du Plessis Gassot"
"36338","Rue Georges Joyeux"
"36339","Rue Jacques Yvon"
"36340","Rue Théophile Hingre"
"36341","Rue Wolfgang Amadeus Mozart"
"36342","Rue du Plant Loger"
"36343","Rue du Pré Cure"
"36344","Ruelle Champêtre"
"36345","Ruelle à Boudet"
"36346","Allée Passot"
"36347","Place Maillol"
"36348","Place du Bois Joli"
"36349","Rue Aimé Logier"
"36350","Rue Seurat"
"36351","Rue du Champ Long"
"36352","Sentier de la Fontaine Prechet"
"36353","Place de la Mule du Pape"
"36354","Place Rude"
"36355","Allée Bonniec"
"36356","Allée Marmon"
"36357","Place des Buttes"
"36358","Villa Sucy"
"36359","Lotissement La Marinière"
"36360","Allée de la Pièce aux Poules"
"36361","Allée du Ferronnier"
"36362","Allée du Fond Saint-Denis"
"36363","Allée du Ru de Chantereine"
"36364","Allée du Rémouleur"
"36365","Allée du Tisserand"
"36366","Allée du Tonnelier"
"36367","Impasse des Beaux Regards"
"36368","Place du Clos de Pacy"
"36369","Sentier du Bas Picard"
"36370","Promenade de la Vielle Mer"
"36371","Les Bruyères"
"36372","Allée de l'Abandonnette"
"36373","Chemin de la Sente"
"36374","Le Hameau des Petites Haies"
"36375","Solidarité - Amédée Huon"
"36376","Parking Schoelcher"
"36377","Rue Madeleine Béjart"
"36378","Sentier Valette"
"36379","Rue du Pont-Yblon"
"36380","Rue du Dépôt"
"36381","Square des Marialles"
"36382","Clos des Lilas"
"36383","Square de l'Île de France"
"36384","Cité de la Mode et du Design"
"36385","Résidence de la Poste"
"36386","Rue de la Fosse Montalbot"
"36387","Place du Languedoc"
"36388","Impasse des Anémones"
"36389","Allée Odilon Redon"
"36390","Impasse Guillaume Apollinaire"
"36391","Impasse Lautréamont"
"36392","Allée Benne"
"36393","Allée Clotrier"
"36394","Allée Ferrer"
"36395","Allée John Fante"
"36396","Allée Paul Auster"
"36397","Allée Speckaert"
"36398","Chemin de la Place de l'Église"
"36399","Cité André Joly"
"36400","Place de la Fontaine Louis Bore"
"36401","Rue Georges Urbain"
"36402","Rue Émile Goeury"
"36403","Résidence Dulac-Plaisance"
"36404","Résidence de l'Île d'Amour"
"36405","Résidence la Fontaine"
"36406","Square Louis Braille"
"36407","Square Sébastopol"
"36408","Villa Wagner"
"36409","Voie des Pépinières"
"36410","Impasse du 8 Mai 1945"
"36411","Place Georges Marchais"
"36412","Villa des Cèdres"
"36413","Allée Joseph Belin"
"36414","Allée Jules Nivette"
"36415","Allée Orly Parc"
"36416","Allée de la Borne Blanche"
"36417","Allée du Faisan Doré"
"36418","Place Challoy"
"36419","Place Pentray"
"36420","Rond-Point des Petits Cailloux"
"36421","Villa des Pins"
"36422","Passage de l'Église"
"36423","Quai Louis Ferber"
"36424","Belvédère des Martinets"
"36425","Chemin du Marais des Catins"
"36426","Promenade de Polangis"
"36427","Villa Hélèna"
"36428","Parvis de l'Église"
"36429","Allée du Hameau de la Reine"
"36430","Avenue du Grand Canal"
"36431","Avenue du Palais Royal"
"36432","Impasse de la Petite Venise"
"36433","Impasse du Bassin d'Apollon"
"36434","Impasse du Bassin de Neptune"
"36435","Impasse du Jardin du Roi"
"36436","Impasse du Parterre du Midi"
"36437","Rue de l'Opéra Royal"
"36438","Rue des Grandes Ecuries"
"36439","Rue du Bosquet du Dauphin"
"36440","Place du Duc d'Orléans"
"36441","Impasse Le Nôtre"
"36442","Allée Marcelle Desmet"
"36443","Rue Henry Mayre"
"36444","Ruelle des Hauts Chesneaux"
"36445","Sentier des Bas Chesneaux"
"36446","Villa Labarre"
"36447","Villa de la Fisée"
"36448","Impasse de la Guyane"
"36449","Place des Pyrénées"
"36450","Route Nationale 4"
"36451","Rue Fossiez"
"36452","Rue Robert Joubel"
"36453","Place Mendes France"
"36454","Place du Théatre"
"36455","Allée des Maisons Naturelles"
"36456","Sentier de l'Orme"
"36457","Place de l'Abbé de l'Épée"
"36458","Impasse des Vaux de Cernay"
"36459","Route des Ulis"
"36460","Allée de l'Enchanteur"
"36461","Allée du Dolmen"
"36462","Square Géricault"
"36463","Square Montpensier"
"36464","Square d'Arcole"
"36465","Squaredu Prinptemps"
"36466","Allée des Capucins"
"36467","Impasse de la Reine"
"36468","Allée Jacques Lemercier"
"36469","Allée de Jardy"
"36470","Square des Chevau-Légers"
"36471","Impasse Villa Édith"
"36472","Parc de Clagny"
"36473","Villa Saint-Symphorien"
"36474","Esplanade du Grand Siècle"
"36475","Allée Nicole du Val"
"36476","Allée Philippe Quinault"
"36477","Allée Richard Wallace"
"36478","Allée de Boigne"
"36479","Allée de Guénifey"
"36480","Allée du Monastère"
"36481","Allée Récamier"
"36482","Place de la Laiterie"
"36483","Place du Comte de Bendern"
"36484","Allée de Montaigu"
"36485","Avenue Adolphe Leclerc"
"36486","Chemin des Billoises"
"36487","Faubourg des Chartreux"
"36488","Rue de la Vieille Fontaine"
"36489","Allée Passiflore"
"36490","Rue du Chasse Lièvre"
"36491","Allée des Lauriers Roses"
"36492","Hameau de Boussy"
"36493","Passage Clément Marot"
"36494","Place des Suisses"
"36495","Villa des Freesias"
"36496","Carrefour de Diéma"
"36497","Rond-Point des Messagers"
"36498","Chemin du Haut des Beaumonts"
"36499","Rond-Point Jean Moulin"
"36500","Sentier de la Vallée aux Meniers"
"36501","Chemin du Ruisseau Vatancul"
"36502","Impasse du Chapeau Rouge"
"36503","Place Maxime Védy"
"36504","Lotissement des Champeaux"
"36505","Rue des Herbages de Sèze"
"36506","Rue Julie-Victoire Daubié"
"36507","Voie FL/20"
"36508","Rond-Point Provisoire"
"36509","Rond-Point Boyan"
"36510","Rond-Point des Jumelages - Place Jean Monnet"
"36511","Rond-Point de la Vanne"
"36512","Allée Antoine Sartori"
"36513","Allée de la Commune"
"36514","Rue des Goujons"
"36515","Sentier de Villiers"
"36516","Résidence Pierres et Lumières"
"36517","Place de la Commune"
"36518","Allée des Belles Histoires"
"36519","Allée des Cadeaux"
"36520","Allée des Myrtilles"
"36521","Place des Amoureux"
"36522","Place des Comparaisons"
"36523","Place des Dauphins"
"36524","Rue des Montagnes Bleues"
"36525","Place Sainte-Bernadette"
"36526","Allée du Clos de la Petite Ferme"
"36527","Place aux Grains"
"36528","Square du Héron Cendré"
"36529","Place des Baconnets"
"36530","Place des Mascottes"
"36531","Chour de Chantepie"
"36532","Cour Grand' Cour"
"36533","Cour Guillory"
"36534","Cour Marcel Lecoq"
"36535","Cour de la Cavalerie"
"36536","Cour de la Forge"
"36537","Cour de la Pépinière"
"36538","Cour des Thibault"
"36539","Cour des Tisserands"
"36540","Cour du Marguillier"
"36541","Square Buffalo"
"36542","Allée Sombre"
"36543","Square Sédillot"
"36544","Chemin de la Voie-Creuse"
"36545","Rond-Point Kennedy"
"36546","Place Lewisham"
"36547","Rue Basile Levraud"
"36548","Square François Villon"
"36549","Cité Jacques Boubas"
"36550","Square de la Commune de Paris"
"36551","Square Maurice Thorez"
"36552","Square Jean Macé"
"36553","Chemin Versailles Villaroy"
"36554","Impasse de la Mare Jary"
"36555","Chemin Rural 7 de la Minière à Guyencourt"
"36556","Clos Coste et Bellonte"
"36557","Clos des Bleuets"
"36558","Clos des Giroflées"
"36559","Clos des Coquelicots"
"36560","Clos des Églantines"
"36561","Clos Pierre Seghers"
"36562","Clos de la Grange"
"36563","Clos des Mésanges"
"36564","Clos des Pinsons"
"36565","Impasse du Grand Noyer"
"36566","Rue de Villaroy"
"36567","Square Ernest Defay"
"36568","Square du Cerf Volant"
"36569","Allée Antoine Portal"
"36570","Allée Bernard de Ventadour"
"36571","Allée Dewoitine"
"36572","Allée Gaston Dupouy"
"36573","Allée Jean-Auguste Ingres"
"36574","Allée Latecoère"
"36575","Allée Pierre Benoît"
"36576","Allée Pierre de Fermat"
"36577","Allée Pérouse"
"36578","Allée de Montesquieu"
"36579","Rue Pierre-Joseph Redoute"
"36580","Allée Armande Béjart"
"36581","Impasse Marthe Édouard"
"36582","Allée de Reffye"
"36583","Sentier des Bigots"
"36584","Square du Général Lelong"
"36585","Square Marcel Dupré"
"36586","Rue Gabrelle Thomas"
"36587","Villa Jean Brunet"
"36588","Impasse Berthelot"
"36589","Allée Isabelle"
"36590","Allée de Sèvres"
"36591","Allée du Clos Fleury"
"36592","Allée du Nivernais"
"36593","Impasse de l'Allée de Meudon"
"36594","Impasse de la Tranquilité"
"36595","Mail des Hauts Jardins"
"36596","Passage de la Vallée"
"36597","Villa Schneider"
"36598","Sentier des Hauts Montrous"
"36599","Tunnel des Bathes"
"36600","Carrefour des Mouilleboeufs"
"36601","Rue de l'Espoir"
"36602","Allée de l'Étoile Royale"
"36603","Allée de la Petite Carrière"
"36604","Allée des Deux Platanes"
"36605","Allée du Petit Champ"
"36606","Rue Lenotre"
"36607","Square des Lauriers"
"36608","Sente Henri Fabre"
"36609","Impasse de la Penthièvrerie"
"36610","Impasse des Grands Jardins"
"36611","Impasse du Pont de Dreux"
"36612","Rue du Bout des Rues"
"36613","Place du Chanoine Boyer"
"36614","Square des Platanes"
"36615","Cours de l'Orme"
"36616","Résidence Le Nouveau Parc"
"36617","Place Chantepleure"
"36618","Ruelle de l'Abbé Nief"
"36619","Rue Pierre Gilles de Gennes"
"36620","Chemin de la Culotte"
"36621","Allée de la Rochette"
"36622","Allée Boursicault"
"36623","Allée des Toits de Villiers"
"36624","Allée des Floralies"
"36625","Allée du Chourineur"
"36626","Rue des Prés Monseigneur"
"36627","Impasse de l'Echelle Haute"
"36628","Impasse les Justices"
"36629","Allée Gustave le Gray"
"36630","Chemin de la Croix Noire"
"36631","Rue de la Croix Tabellionne"
"36632","Ruelle du Porche"
"36633","Place de la Tolinette"
"36634","Rue Fleur de Marie"
"36635","Rue du Docteur Vincentelli"
"36636","Rue de l'Aistre"
"36637","Rue René Robert"
"36638","Place de la Ferme du Chenil"
"36639","Parking"
"36640","Allée Yvette et Maurice Genest"
"36641","Rue de Champsfleur"
"36642","Avenue Jacques Laffitte"
"36643","Route de Fromainville"
"36644","Esplanade Pierre-Yves Cosnier"
"36645","Rue du Soulier de Brabant"
"36646","Place des Sports"
"36647","Allée du Professeur Fruhling"
"36648","Passage Eugène Varlin"
"36649","Place Lautréamont"
"36650","Place Stéphane Mallarmé"
"36651","Place du Soleil Levant"
"36652","Place du Temps des Cerises"
"36653","Villa Franklin"
"36654","Place Messidor"
"36655","Place Pierre de Montreuil"
"36656","Impasse Riboulet"
"36657","Impasse Saint-Clément"
"36658","Impasse du Franc Moisin"
"36659","Mail Hector Guimard"
"36660","Parc de la Métairie"
"36661","Place Youri Gagarine"
"36662","Rue Vladimir Komarov"
"36663","Rue d'Ézanville"
"36664","Rue de Falla"
"36665","Place Saint-Éloi"
"36666","Allée Miguel Angel Asturias"
"36667","Allée Noailles"
"36668","Allée Che Guevara"
"36669","Passage Juliette"
"36670","Cour des Arbalétriers"
"36671","Passage de la Colombe"
"36672","Passage du Moulin de Brise Échalas"
"36673","Allée Maurice Langlet"
"36674","Square Calmette et Guérin"
"36675","Impasse des Monceaux"
"36676","Allée Stéphane Mallarmé"
"36677","Sente des Ouches"
"36678","Sentier des Montants"
"36679","Rue des Bellevals"
"36680","Rue des Côtes Blanches"
"36681","Sente des Chants d'Oiseaux"
"36682","Square des Écouvilliers"
"36683","Chemin Rural Numéro 1 dit Chemin de Traverse de"
"36684","Chemin du Bois de Neuville"
"36685","Chemin Puits à Loup"
"36686","Place Germaine Tailleferre"
"36687","Place Louis Durey"
"36688","Place Georges Auric"
"36689","Allée des Peintres"
"36690","Square d'Amiens"
"36691","Place René Picard"
"36692","Impasse Rosso"
"36693","Impasse d'Aubervilliers"
"36694","Impasse de Crèvecoeur"
"36695","Impasse du Commerce"
"36696","Rue du Docteur Rozan"
"36697","Impasse des Sept Arpents"
"36698","Allée Aubert"
"36699","Rue Delpèche"
"36700","Square du Diapason"
"36701","Rue de Guyenne"
"36702","Impasse de la Chaussade"
"36703","Allée Charles Deloncle"
"36704","Allée Jacques Bainville"
"36705","Esplanade Nungesser et Coli"
"36706","Impasse de la Fraternité"
"36707","Cité Saint-Exupéry"
"36708","Impasse Le Brix"
"36709","Impasse du Grand Air"
"36710","Villa Raymond Lefèbvre"
"36711","Ruelle du Pressin"
"36712","Allée Philippe Roux"
"36713","Place du Pommier de Bois"
"36714","Allée Alphonse Jouis"
"36715","Allée Marcel Nouvian"
"36716","Allée André Carnot"
"36717","Square Édison"
"36718","Square Paul Éluard"
"36719","Allée de Chevreuse"
"36720","Résidence Étienne Hajdu"
"36721","Allée des Bas Coquarts"
"36722","Allée des Mathurins"
"36723","Sentier des Brugnauts"
"36724","Allée du Clos Joli"
"36725","Clos des Bénards"
"36726","Impasse du Peuplier"
"36727","Place des Tertres"
"36728","Rue Espace Léo Ferré"
"36729","Résidence du Port Galand"
"36730","Square Léo Ferré"
"36731","Square Montesquieu"
"36732","Allée de la Carelle"
"36733","Allée Jean Simonin"
"36734","Chemin du Noyer Grenot"
"36735","Allée Louis Ganne"
"36736","Allée Maurice Donnay"
"36737","Route du Coteau"
"36738","Allée de Paris"
"36739","Allée de la Comtesse du Cayla"
"36740","Allée de la Voute"
"36741","Allée Irène Némirovsky"
"36742","Place Charles Pasqua"
"36743","Chemin de la Croix aux Barons"
"36744","Rue des Bénards"
"36745","Route de la Butte À l'Âne"
"36746","Impasse de la Haute-Pierre"
"36747","Allée Claude Érignac"
"36748","Passage de la Charité"
"36749","Rue de Fontenay / Rue Marx Dormoy"
"36750","Rond-Point Ambroise Croizat"
"36751","Rond-Point d'Artachat"
"36752","Rue de la Lisette"
"36753","Rue du Clos Corve"
"36754","Impasse du Petit Pantin"
"36755","Allée Jean Paul 2"
"36756","Boulevard des Ursulines"
"36757","Esplanade du Général Casso"
"36758","Place Pierre Gosnat"
"36759","Impasse des Griffons"
"36760","Impasse des Perdreaux"
"36761","Pont de la Planche aux Vaches"
"36762","Chemin de la Grille N du Monthuchet"
"36763","Ruelle du Marché"
"36764","Ruelle des Soupirs"
"36765","Sentier des Amandiers"
"36766","Square des Luynes"
"36767","Allée de Chantepie"
"36768","Ruelle Bellettre"
"36769","Allée du Grand Tulipier"
"36770","Dépose Minute - Montparnasse 2"
"36771","Place de la"
"36772","Place Madeleine Renaud et Jean-Louis Barrault"
"36773","Mail Jean-Baptiste Launay"
