Geo Point;Geo Shape;ID_REF_ZDL;ID_REF_ZDE;GARES_ID;NOM_GARE;NOMLONG;NOM_IV;NUM_MOD;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;IDREFLIGA;IDREFLIGC;LIGNE;COD_LIGF;LIGNE_CODE;INDICE_LIG;RESEAU;RES_COM;COD_RESF;RES_STIF;EXPLOITANT;NUM_PSR;IDF;PRINCIPAL;X;Y;EDITEUR;EDIT_DATE;TERMINUS
48.9633441128, 1.80909450877;"{""type"": ""Point"", ""coordinates"": [1.809094508773784, 48.96334411275807]}";47882;41202;261;Ã‰PÃ”NE-MÃ‰ZIÃˆRES;EPONE-MEZIERES;Ã‰PÃ”NE MÃ‰ZIÃˆRES;2783;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-130;N;TRAIN;LIGNE N;1.0;852.0;SNCF;386763;1;0;612801.1351;6874367.855;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9633441128, 1.80909450877;"{""type"": ""Point"", ""coordinates"": [1.809094508773784, 48.96334411275807]}";47882;41202;262;Ã‰PÃ”NE-MÃ‰ZIÃˆRES;EPONE-MEZIERES;Ã‰PÃ”NE MÃ‰ZIÃˆRES;2709;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-130;J;TRAIN;LIGNE J;1.0;854.0;SNCF;386763;1;0;612801.1351;6874367.855;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.5645970265, 2.17097626506;"{""type"": ""Point"", ""coordinates"": [2.170976265059195, 48.56459702645802]}";43099;41321;110;BREUILLET-VILLAGE;BREUILLET-VILLAGE;BREUILLET-VILLAGE;2569;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-199;C;RER;RER C;2.0;803.0;SNCF;545491;1;0;638831.6993;6829696.2414;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
49.155189859, 2.32575400036;"{""type"": ""Point"", ""coordinates"": [2.325754000363327, 49.15518985899016]}";47533;41104;115;BRUYÃˆRES-SUR-OISE;BRUYERES-SUR-OISE;BRUYERES-SUR-OISE;3085;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-271;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276451;1;0;650812.188;6895256.6176;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
49.0478762034, 2.01099976;"{""type"": ""Point"", ""coordinates"": [2.010999760003633, 49.047876203368986]}";43104;40918;939;CERGY LE HAUT;CERGY LE HAUT;CERGY LE HAUT;2443;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-445;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382650;1;1;627701.6572;6883563.8941;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
49.0364639807, 2.07953494;"{""type"": ""Point"", ""coordinates"": [2.079534939997374, 49.03646398072535]}";44559;411352;129;CERGY-PRÃ‰FECTURE;CERGY-PREFECTURE;CERGY PREFECTURE;2441;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-248;A;RER;RER A;2.0;801.0;SNCF;381905;1;0;632696.7168;6882234.2021;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
49.0364639807, 2.07953494;"{""type"": ""Point"", ""coordinates"": [2.079534939997374, 49.03646398072535]}";44559;411352;130;CERGY-PRÃ‰FECTURE;CERGY-PREFECTURE;CERGY PREFECTURE;2700;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-248;L;TRAIN;LIGNE L;1.0;854.0;SNCF;381905;1;0;632696.7168;6882234.2021;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9850047004, 2.25747415863;"{""type"": ""Point"", ""coordinates"": [2.257474158629373, 48.985004700368414]}";43105;41086;133;CERNAY;CERNAY;CERNAY;3086;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-228;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276063;1;0;645653.1721;6876374.617;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
49.1360005646, 2.24267777678;"{""type"": ""Point"", ""coordinates"": [2.242677776778168, 49.13600056459098]}";47590;41109;138;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;3083;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-272;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276519;1;0;644731.2902;6893177.3166;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.4068056249, 2.79923356025;"{""type"": ""Point"", ""coordinates"": [2.79923356025455, 48.406805624897885]}";43106;41382;139;CHAMPAGNE-SUR-SEINE;CHAMPAGNE-SUR-SEINE;CHAMPAGNE-SUR-SEINE;2910;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-66;R;TRAIN;LIGNE R;1.0;851.0;SNCF;682450;1;0;685141.8897;6811853.8803;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8618222746, 2.34701268722;"{""type"": ""Point"", ""coordinates"": [2.347012687216214, 48.86182227459668]}";45102;412815;170;CHÃ‚TELET-LES HALLES;CHATELET-LES HALLES;CHÃ‚TELET-LES HALLES;2600;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-326;D;RER;RER D;2.0;804.0;RATP;999903;1;1;652093.2251;6862619.0668;;;0
48.7997288253, 2.18368410985;"{""type"": ""Point"", ""coordinates"": [2.183684109854236, 48.79972882534396]}";47883;41219;177;CHAVILLE-VÃ‰LIZY;CHAVILLE-VELIZY;CHAVILLE-VELIZY;2541;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-72;C;RER;RER C;2.0;803.0;SNCF;393173;1;0;640039.5422;6855826.5976;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.874144083, 2.58333116078;"{""type"": ""Point"", ""coordinates"": [2.583331160781805, 48.87414408302407]}";46536;41039;942;CHELLES-GOURNAY;CHELLES-GOURNAY;CHELLES GOURNAY;2987;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-1;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116111;1;1;669437.8838;6863871.7539;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.991391402, 2.66505986931;"{""type"": ""Point"", ""coordinates"": [2.665059869313096, 48.99139140197495]}";46731;41080;198;COMPANS;COMPANS;COMPANS;3096;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;;LIGNE K;36.0;LIGNE K-35;K;TRAIN;LIGNE K;1.0;853.0;SNCF;272047;1;0;675487.8426;6876881.3321;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8437202616, 2.46370803804;"{""type"": ""Point"", ""coordinates"": [2.463708038038903, 48.84372026160052]}";47238;412810;289;FONTENAY-SOUS-BOIS;FONTENAY-SOUS-BOIS;FONTENAY-SOUS-BOIS;2415;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-342;A;RER;RER A;2.0;801.0;RATP;758128;1;0;660640.8274;6860541.7933;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.838282546, 2.18711070973;"{""type"": ""Point"", ""coordinates"": [2.187110709732661, 48.83828254599306]}";47770;41174;304;GARCHES-MARNES-LA-COQUETTE;GARCHES-MARNES-LA-COQUETTE;GARCHES MARNES-LA-COQUETTE;2716;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-380;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382259;1;0;640335.3563;6860110.6113;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9960988426, 2.25965561906;"{""type"": ""Point"", ""coordinates"": [2.259655619057618, 48.99609884257494]}";46482;41117;339;GROS-NOYER-SAINT-PRIX;GROS-NOYER-SAINT-PRIX;GROS NOYER SAINT-PRIX;3073;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-235;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276592;1;0;645824.4;6877606.8292;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9906512497, 2.26318262286;"{""type"": ""Point"", ""coordinates"": [2.263182622862856, 48.99065124967573]}";47920;41116;264;ERMONT-HALTE;ERMONT-HALTE;ERMONT HALTE;3072;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-234;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276584;1;0;646076.8323;6876998.6199;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8441393499, 2.37325997671;"{""type"": ""Point"", ""coordinates"": [2.373259976710645, 48.84413934985302]}";43153;40926;306;GARE DE LYON;GARE DE LYON;GARE DE LYON;2412;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-338;A;RER;RER A;2.0;801.0;RATP;686006;1;1;654003.2244;6860637.2778;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.7401815211, 2.23096112506;"{""type"": ""Point"", ""coordinates"": [2.230961125063006, 48.74018152105127]}";43083;41243;360;IGNY;IGNY;IGNY;2807;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-170;C;RER;RER C;2.0;803.0;SNCF;393561;1;0;643447.5634;6849171.1963;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.9984153932, 3.00795305575;"{""type"": ""Point"", ""coordinates"": [3.007953055749719, 48.99841539320162]}";47484;41064;364;ISLES-ARMENTIÃˆRES-CONGIS;ISLES-ARMENTIERES-CONGIS;ISLES-ARMENTIERES-CONGIS;2993;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-17;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116616;1;0;700581.9571;6877610.5064;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8196744882, 2.25875976703;"{""type"": ""Point"", ""coordinates"": [2.258759767033708, 48.81967448818826]}";43084;41212;366;ISSY;ISSY;ISSY;2539;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-318;C;RER;RER C;2.0;803.0;SNCF;393074;1;0;645574.6865;6857989.8777;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8301196393, 2.26368964874;"{""type"": ""Point"", ""coordinates"": [2.263689648738453, 48.83011963925857]}";43410;41227;367;ISSY-VAL DE SEINE;ISSY-VAL DE SEINE;ISSY VAL DE SEINE;2538;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-317;C;RER;RER C;2.0;803.0;SNCF;393306;1;0;645947.4807;6859147.8563;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.813989052, 2.39168697166;"{""type"": ""Point"", ""coordinates"": [2.391686971662538, 48.813989052009454]}";46366;41315;369;IVRY-SUR-SEINE;IVRY-SUR-SEINE;IVRY-SUR-SEINE;2523;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-367;C;RER;RER C;2.0;803.0;SNCF;545301;1;0;655329.7373;6857274.321;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.764776013, 2.16394708588;"{""type"": ""Point"", ""coordinates"": [2.163947085881832, 48.764776012952915]}";43136;41240;380;JOUY-EN-JOSAS;JOUY-EN-JOSAS;JOUY-EN-JOSAS;2810;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-77;C;RER;RER C;2.0;803.0;SNCF;393512;1;0;638548.7141;6851955.6623;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.9895025071, 1.70301613419;"{""type"": ""Point"", ""coordinates"": [1.703016134189666, 48.98950250713139]}";43157;41150;937;MANTES-LA-JOLIE;MANTES-LA-JOLIE;MANTES LA JOLIE;2676;Train;1;1;0;0;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-114;N;TRAIN;LIGNE N;1.0;852.0;SNCF;381509;1;1;605082.4575;6877398.8261;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.5655938628, 2.29092446985;"{""type"": ""Point"", ""coordinates"": [2.290924469845003, 48.56559386282989]}";43159;41303;518;MAROLLES-EN-HUREPOIX;MAROLLES-EN-HUREPOIX;MAROLLES-EN-HUREPOIX;2558;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-185;C;RER;RER C;2.0;803.0;SNCF;545186;1;0;647682.6388;6829720.8564;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.7347165868, 2.2734834644;"{""type"": ""Point"", ""coordinates"": [2.273483464396533, 48.734716586800225]}";47940;41193;524;MASSY-VERRIÃˆRES;MASSY-VERRIERES;MASSY VERRIÃˆRES;2532;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-167;C;RER;RER C;2.0;803.0;SNCF;758789;1;0;646568.8267;6848534.0001;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.909305376, 1.85722753849;"{""type"": ""Point"", ""coordinates"": [1.857227538491884, 48.90930537597492]}";46886;41159;526;MAULE;MAULE;MAULE;2781;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-93;N;TRAIN;LIGNE N;1.0;852.0;SNCF;381723;1;0;616238.2499;6868307.1289;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.5705968587, 2.43209853366;"{""type"": ""Point"", ""coordinates"": [2.432098533660357, 48.57059685871919]}";47899;41349;534;MENNECY;MENNECY;MENNECY;2884;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-211;D;RER;RER D;2.0;804.0;SNCF;681411;1;0;658102.6114;6830192.7879;;;0
49.0057625368, 1.90178197858;"{""type"": ""Point"", ""coordinates"": [1.901781978581045, 49.005762536816036]}";46897;41165;541;MEULAN-HARDRICOURT;MEULAN-HARDRICOURT;MEULAN-HARDRICOURT;2670;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-120;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381830;1;0;619652.9213;6878986.2993;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.3795261033, 2.9425234154;"{""type"": ""Point"", ""coordinates"": [2.942523415404443, 48.379526103286494]}";47910;41376;554;MONTEREAU;MONTEREAU;MONTEREAU;2915;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-63;R;TRAIN;LIGNE R;1.0;851.0;SNCF;682302;1;1;695744.1224;6808804.3563;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.8921870764, 2.2370180564;"{""type"": ""Point"", ""coordinates"": [2.237018056395014, 48.8921870764495]}";43536;40951;394;LA DÃ‰FENSE-GRANDE ARCHE;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;2711;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-390;L;TRAIN;LIGNE L;1.0;854.0;SNCF;788011;1;1;644056.2663;6866067.7406;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.4849573772, 2.35185842142;"{""type"": ""Point"", ""coordinates"": [2.351858421416974, 48.484957377176464]}";43142;41351;396;LA FERTÃ‰-ALAIS;LA FERTE-ALAIS;LA FERTE-ALAIS;2887;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-213;D;RER;RER D;2.0;804.0;SNCF;681452;1;0;652104.8155;6820718.6639;;;0
48.6952641221, 2.15164203862;"{""type"": ""Point"", ""coordinates"": [2.151642038623571, 48.695264122108014]}";47046;412850;401;LA HACQUINIÃˆRE;LA HACQUINIERE;LA HACQUINIERE;2453;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-182;B;RER;RER B;2.0;802.0;RATP;758862;1;0;637561.275;6844237.2403;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.7553892687, 1.94383520242;"{""type"": ""Point"", ""coordinates"": [1.94383520241682, 48.75538926870525]}";43147;41223;635;LA VERRIÃˆRE;LA VERRIERE;LA VERRIERE;2829;Train;1;1;0;0;0;0;0;TRAIN_U;TRAIN_U;0;0;0;0;0;A01855;;LIGNE U;21.0;LIGNE U-82;U;TRAIN;LIGNE U;1.0;855.0;SNCF;393256;1;1;622357.028;6851105.9325;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.7553892687, 1.94383520242;"{""type"": ""Point"", ""coordinates"": [1.94383520241682, 48.75538926870525]}";43147;41223;406;LA VERRIÃˆRE;LA VERRIERE;LA VERRIERE;2762;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-82;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393256;1;1;622357.028;6851105.9325;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9307395712, 2.42579142691;"{""type"": ""Point"", ""coordinates"": [2.425791426914742, 48.9307395712233]}";43231;411408;427;LE BOURGET;LE BOURGET;LE BOURGET;2481;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-402;B;RER;RER B;2.0;802.0;SNCF;271395;1;0;657928.4901;6870237.4879;;;0
48.5387752566, 2.62552215507;"{""type"": ""Point"", ""coordinates"": [2.625522155066302, 48.538775256627815]}";45784;41369;430;LE MÃ‰E;LE MEE;LE MEE-SUR-SEINE;2864;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-52;D;RER;RER D;2.0;804.0;SNCF;682179;1;0;672355.684;6826570.1821;;;0
48.5738077927, 2.47946916961;"{""type"": ""Point"", ""coordinates"": [2.479469169610713, 48.57380779265948]}";45820;41357;433;LE PLESSIS-CHENET;LE PLESSIS-CHENET;LE PLESSIS-CHENET;2898;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-209;D;RER;RER D;2.0;804.0;SNCF;681627;1;0;661599.7184;6830525.6466;;;0
48.9926138816, 1.95547924753;"{""type"": ""Point"", ""coordinates"": [1.955479247534605, 48.992613881639144]}";54249;41199;448;LES CLAIRIÃˆRES-DE-VERNEUIL;LES CLAIRIERES-DE-VERNEUIL;LES CLAIRIERES DE VERNEUIL;2706;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-133;J;TRAIN;LIGNE J;1.0;854.0;SNCF;386664;1;0;623561.907;6877470.8667;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9208728035, 2.31383538247;"{""type"": ""Point"", ""coordinates"": [2.313835382469576, 48.92087280345732]}";43230;41082;450;LES GRÃ‰SILLONS;LES GRESILLONS;LES GRÃ‰SILLONS;2507;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-429;C;RER;RER C;2.0;803.0;SNCF;272146;1;0;649716.2727;6869205.7904;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.7450721669, 2.4175209779;"{""type"": ""Point"", ""coordinates"": [2.417520977896491, 48.745072166893884]}";46298;41328;454;LES SAULES;LES SAULES;LES SAULES;2527;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-350;C;RER;RER C;2.0;803.0;SNCF;546226;1;0;657170.2467;6849597.5353;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8231518558, 2.57983725527;"{""type"": ""Point"", ""coordinates"": [2.579837255273694, 48.82315185583908]}";58288;41023;968;LES YVRIS-NOISY-LE-GRAND;LES YVRIS-NOISY-LE-GRAND;LES YVRIS NOISY-LE-GRAND;2938;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-419;E;RER;RER E;2.0;805.0;SNCF;113803;1;0;669151.4424;6858203.1511;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
49.1147839701, 2.21001986929;"{""type"": ""Point"", ""coordinates"": [2.210019869292197, 49.114783970085064]}";47589;41110;470;L'ISLE-ADAM-PARMAIN;L'ISLE-ADAM-PARMAIN;L'ISLE-ADAM-PARMAIN;3082;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-273;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276527;1;0;642324.4147;6890841.0082;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8457430732, 2.33992799972;"{""type"": ""Point"", ""coordinates"": [2.339927999715897, 48.845743073225805]}";43833;412817;484;LUXEMBOURG;LUXEMBOURG;LUXEMBOURG;2475;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-296;B;RER;RER B;2.0;802.0;RATP;999909;1;0;651558.5195;6860835.5284;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.8854042809, 2.29803330321;"{""type"": ""Point"", ""coordinates"": [2.298033303213241, 48.88540428091779]}";44313;411230;632;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;2510;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-330;C;RER;RER C;2.0;803.0;SNCF;381012;1;0;648523.228;6865272.0354;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8482371104, 2.39582358883;"{""type"": ""Point"", ""coordinates"": [2.395823588826127, 48.84823711041019]}";44191;412808;582;NATION;NATION;NATION;2413;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-339;A;RER;RER A;2.0;801.0;RATP;758102;1;0;655662.633;6861080.0037;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.2677581099, 2.68564708994;"{""type"": ""Point"", ""coordinates"": [2.68564708993975, 48.26775810993438]}";43245;41391;588;NEMOURS-SAINT-PIERRE;NEMOURS-SAINT-PIERRE;NEMOURS SAINT-PIERRE;2872;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-69;R;TRAIN;LIGNE R;1.0;851.0;SNCF;684126;1;0;676674.2126;6796426.5979;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.938719239, 1.84051702968;"{""type"": ""Point"", ""coordinates"": [1.840517029678014, 48.93871923903401]}";47944;41160;592;NÃ‰ZEL-AULNAY;NEZEL-AULNAY;NÃ‰ZEL AULNAY;2782;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-94;N;TRAIN;LIGNE N;1.0;852.0;SNCF;381731;1;0;615061.5355;6871595.5079;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8434916487, 2.6159524885;"{""type"": ""Point"", ""coordinates"": [2.615952488501647, 48.84349164874607]}";44199;412826;596;NOISIEL;NOISIEL;NOISIEL;2429;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-5;A;RER;RER A;2.0;801.0;RATP;758359;1;0;671814.0187;6860451.2578;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.6763813253, 2.3332494585;"{""type"": ""Point"", ""coordinates"": [2.333249458502209, 48.67638132528039]}";47945;41249;639;PETIT-VAUX;PETIT-VAUX;PETIT VAUX;2802;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-161;C;RER;RER C;2.0;803.0;SNCF;393652;1;0;650909.4035;6842009.7215;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.3364817806, 2.73800161988;"{""type"": ""Point"", ""coordinates"": [2.738001619882022, 48.33648178061622]}";47125;41389;560;MONTIGNY-SUR-LOING;MONTIGNY-SUR-LOING;MONTIGNY-SUR-LOING;2870;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-67;R;TRAIN;LIGNE R;1.0;851.0;SNCF;684100;1;0;680584.3804;6804050.6644;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8607082299, 2.32562029875;"{""type"": ""Point"", ""coordinates"": [2.325620298752375, 48.860708229865644]}";45705;41334;574;MUSÃ‰E D'ORSAY;MUSEE D'ORSAY;MUSEE D'ORSAY;2519;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-311;C;RER;RER C;2.0;803.0;SNCF;547307;1;0;650522.7403;6862508.386;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.9017458864, 2.21511051038;"{""type"": ""Point"", ""coordinates"": [2.215110510381832, 48.90174588638394]}";43170;411356;579;NANTERRE-UNIVERSITÃ‰;NANTERRE-UNIVERSITE;NANTERRE-UNIVERSITE;2694;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-388;L;TRAIN;LIGNE L;1.0;854.0;SNCF;758037;1;1;642460.5681;6867146.363;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.6975056699, 2.1810544377;"{""type"": ""Point"", ""coordinates"": [2.181054437696623, 48.697505669894596]}";43086;412794;612;ORSAY-VILLE;ORSAY-VILLE;ORSAY VILLE;2455;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-218;B;RER;RER B;2.0;802.0;RATP;758847;1;0;639728.5186;6844463.5865;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.8626624517, 2.30098996939;"{""type"": ""Point"", ""coordinates"": [2.300989969386769, 48.86266245169434]}";415091;41209;664;PONT DE L'ALMA;PONT DE L'ALMA;PONT DE L'ALMA;2517;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-313;C;RER;RER C;2.0;803.0;SNCF;393041;1;0;648717.6553;6862741.3932;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
49.0466457626, 2.09519506723;"{""type"": ""Point"", ""coordinates"": [2.095195067225969, 49.04664576264113]}";44496;41091;675;PONTOISE;PONTOISE;PONTOISE;3095;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-249;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276139;1;1;633854.6907;6883353.2516;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
